cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,3,2,1,0,1,1,1,0,0,0,6,4,0,1,3,4,2,0,11,6,0,0,0,3,3,7,5,1,61,25,0,39,35,0,8,55,-0.150908888750411,-1.9585925941151596,-0.8116655102582315,-0.0323266205909604,-0.9835224072124782,-0.9032215527111044,-0.7989036966908842,-0.628633913101066,-0.6869728171703132,-0.7196862234835975,-1.318404724023888,-1.29504365550962,-1.0534481771045188,0.4892720031464274
0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,1,1,1,1,2,1,1,3,0,0,1,2,0,2,3,2,4,4,0,8,12,7,0,2,3,6,8,8,0,29,52,0,6,36,5,10,79,-1.6248721247866869,1.1088376442338947,2.2075717064739817,-0.2717970714875812,1.9956233556374816,-0.8689165349470657,-0.0782235025781165,0.1288386446312938,-1.0628698624496846,-0.747375542806854,-0.1965241434216742,-0.2426394197797304,-0.7372295733928883,-1.2557236250682806
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,3,1,0,1,3,1,0,0,0,6,4,3,3,2,3,0,3,14,8,0,0,0,10,5,5,10,10,29,52,0,0,46,4,14,234,0.8643214355637744,1.3434376506571473,-0.8116655102582315,1.2806609044143094,-0.545789679977609,1.8112726798155416,1.5922773789196176,1.6762333193477124,0.5381363743778467,1.656585303108159,1.6108263478918745,1.6133184061778412,1.7514230506573594,-0.404930677237705
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,3,3,3,1,2,1,3,1,0,0,0,1,0,3,3,2,4,4,3,14,8,0,0,0,2,5,9,10,1,29,38,2,35,22,4,12,36,-1.7765844910208095,1.3434376506571473,2.2075717064739817,0.3045360737212922,-0.9835224072124782,-0.9598180061228384,-0.798651524467914,1.4265214803061737,-1.2388064302563446,-0.8829131447860622,-0.5564784441792759,-0.4554039564650513,-0.1400311057950082,-0.5063115779328284
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,4,3,14,11,3,0,0,6,7,8,9,10,29,34,0,19,35,0,13,148,-0.7039812094157093,0.2358247375000559,0.9575639071199464,0.3521239079015222,1.8997664978676665,-0.5235943080914938,-0.5703684167538142,0.5121428229921358,-0.7400899018447948,-0.3177601311279244,1.0193415953019067,0.9593965407774788,0.5553116206553791,1.0360122732229344
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,8,6,0,0,5,6,6,6,3,29,93,0,11,42,0,8,131,-0.906040292960077,0.8424975802867148,0.9575639071199464,-0.9744844471869156,-0.9835224072124782,-0.4690651269270524,1.278687210088309,-0.28681524818355,-0.3001658312627806,-0.3177601311279244,0.3576702767012347,0.3008977610602705,-0.990937226745125,-0.0587511136511247
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,1,2,1,3,1,3,1,0,0,0,0,0,1,3,2,4,2,3,14,8,5,0,2,6,4,6,10,10,29,89,0,46,4,0,13,148,-0.1893638149316382,0.5489538166046446,0.2463412581632292,-0.7698128068046494,1.679940846206501,1.053953820487111,0.5329467008394867,-0.6560912324678885,-0.5680654844654051,1.3467235039887604,0.6077530616912837,0.5483228884575435,1.270777349160143,-0.8716663240866168
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,1,1,0,2,1,1,1,0,0,0,0,0,3,3,3,4,4,0,11,8,0,0,2,3,4,9,6,1,29,93,0,21,4,0,9,39,-1.006114863618715,0.5489538166046446,1.0487145557933408,-0.3660322314557613,-0.8802310671037482,-1.3205423863491603,-0.9591283233389326,-1.042290909961959,-0.5680654844654051,-1.0135485520990912,-1.186381808158132,-1.2042586529873378,-0.9135031257025488,1.364101447434489
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,2,3,1,1,2,1,1,2,0,0,1,0,0,3,3,3,4,0,0,11,11,5,0,0,5,6,6,5,3,29,52,2,8,37,0,8,171,-0.0506209167256177,-0.7150912052775664,1.9558509421572676,-0.8945743170529075,0.0652432287974748,-0.1281894856599973,1.5132410004135992,-0.4602955841830195,-0.1630201634673604,-0.1396650150137501,1.003959868734683,0.943935152100882,-0.8199715624656805,-0.6149124299983278
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,13,0,0,2,4,4,7,5,1,29,37,0,30,37,0,9,97,-0.5294135568663283,-2.146880336358832,0.2463412581632292,-1.0891177690700695,-0.2249126257898253,-0.7507114680523309,0.0578150059735072,-0.6833488622393157,-0.7189312291113915,-0.9358137509639568,-0.7606921683599145,-0.7914209816077844,-1.0161661352498066,1.4668732240482196
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,0,2,1,3,1,0,0,0,1,0,3,2,2,3,6,3,14,8,2,0,2,10,4,4,8,10,29,52,0,11,46,0,14,234,1.9612471378764516,0.2358247375000559,-1.00051947232366,1.2806609044143094,-0.9495923891057144,2.0753374555546453,1.7124962833502482,-0.842651236965735,1.8396151503231344,1.6751705466227955,1.5578115205775422,1.5066858378334782,1.7441235303043017,-0.0635989238917076
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,3,1,3,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,8,0,0,0,6,5,6,9,10,29,34,2,32,35,0,12,148,-0.158607343034472,1.3434376506571473,0.9575639071199464,0.3521239079015222,2.164908916714682,0.8223364428747377,0.6948020411960752,1.0816575490588836,-0.1745362119081974,0.7670255171452546,1.0193415953019067,0.9747625770724748,0.8149612902538313,-1.293731897743751
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,3,1,0,0,0,1,4,3,3,2,4,2,3,14,5,3,0,0,6,6,6,9,10,29,55,2,36,55,0,11,148,-0.4774556592416095,1.3434376506571473,1.301772700086773,1.5078433059645604,0.1901089570097139,0.5780131419688624,0.3158432283437292,2.162976708123202,-0.0131462316057523,0.9815908067649634,0.909631942333266,1.193682109990139,0.65832692365597,-0.5803160794791821
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,6,2,0,11,0,3,0,0,4,4,5,5,1,29,38,0,11,54,0,8,91,0.0112334692545638,1.1088376442338947,0.8632811045977336,1.2451862511859046,-0.9835224072124782,0.0679185905914471,0.3158432283437292,1.2031187454579362,-0.4465133176688213,-0.1098208848482169,-0.3608244056587638,-0.4028171180121173,-0.8604618233687441,-0.1291366370791603
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,3,1,2,1,3,1,0,0,0,1,4,3,3,2,4,2,3,14,5,0,0,0,7,4,6,10,10,29,89,4,5,55,0,15,117,0.227457068477505,0.5489538166046446,-1.4141875056426187,0.0641960070247749,0.231612554221733,1.2285944446045218,0.423901827800022,0.3662196511571864,0.275856993620032,0.3374101054663252,-0.0671529210557461,-0.0617940928353333,1.3902518023004484,-1.370981776433522
0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,1,1,2,1,1,1,0,0,0,0,0,3,1,0,4,2,0,3,11,7,0,0,4,5,6,4,0,29,34,0,35,47,0,8,123,0.2505257561589182,-1.2563624821057275,0.6662189107792902,0.5395922791988708,0.231612554221733,-0.3737609509415971,-0.2025724276382798,-0.4316900496426752,-0.6007953063498886,-0.9094711884171236,-0.1965241434216742,-0.2426394197797304,-1.102088159894684,-0.4879286094810733
0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,1,1,0,0,0,1,4,3,3,2,4,4,0,10,5,8,0,1,3,4,10,9,1,2,55,2,31,22,0,12,39,-1.4587551663370648,0.5489538166046446,0.0292531664034513,-0.3190635259156754,0.1901089570097139,-1.2551600258864315,-1.3973700238979692,1.0816575490588836,-0.975259733162936,-1.540022711138361,-1.4160222737796695,-1.427149612598682,-0.3559588092118225,1.1111555825602513
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,2,0,1,2,1,3,1,0,0,0,0,0,2,3,2,4,2,3,14,14,0,0,2,7,4,5,10,10,29,38,0,14,19,0,15,163,0.2351501877274123,0.2358247375000559,-1.4141875056426187,1.8131209872838168,1.114382987144483,1.253606488539928,0.6246589364201371,0.4540830731310182,0.275856993620032,0.2782605478458281,-0.0114959215826985,-0.0617940928353333,1.3902518023004484,-0.955366446114136
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,6,4,3,3,2,4,2,3,14,5,0,0,0,4,4,7,9,10,29,59,4,19,46,0,12,62,-0.2047180432265289,1.1088376442338947,0.8632811045977336,1.4467244389848466,-0.545789679977609,0.1395417729327956,-0.3454195862100971,2.249542147726966,0.1372787073582877,-0.0201268835384467,-0.5214351482147646,-0.5590710657416246,0.5553116206553791,1.036417382713791
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,4,0,11,8,3,0,1,3,4,9,6,1,2,93,0,44,29,0,10,55,-0.4550591858635863,-0.086791204496679,-0.4030039514246065,-1.3930579434797028,-0.1425145792735553,-1.2030150337053072,-1.3626150877455072,-1.018178391318004,-0.8952535018897538,-1.4366995312511903,-1.186381808158132,-1.2042586529873378,-0.7926429849791347,0.8179103257789212
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,1,0,1,4,2,3,3,4,2,0,11,5,0,0,4,4,4,7,5,1,29,89,0,0,4,4,9,62,-0.0737963050901085,-0.4074760642498855,-0.0796712124437942,-0.5502253649850201,-0.8802310671037482,-0.845396437492017,-0.8235101018255925,-1.0897171888682888,-0.3905309960616912,-0.3177601311279244,-0.8901824074897488,-0.9170334415098204,-0.8335372090420202,-0.4191590227998986
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,2,0,0,6,4,3,1,2,4,0,2,14,11,2,0,0,8,4,5,8,6,29,89,0,19,55,0,13,217,1.774611638070975,-0.4074760642498855,-1.4860928090004952,0.5855590360999452,-0.0596129065343268,1.5922832152231885,-0.0313138652784936,2.06577779756465,1.9995174114490113,1.6376768379671802,0.2661892312924522,0.4609991773873765,1.5095195766147975,0.9967661659920688
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,0,0,0,0,6,6,6,7,10,29,52,2,6,4,0,11,148,0.4863289307266303,1.1088376442338947,0.9575639071199464,-0.7698128068046494,1.8457393952447392,0.5616163576112072,1.1004294675843074,-0.2574608776604744,-0.14004316729593,0.6271244232104356,1.049805126191311,0.9900380286049506,0.4652795057216179,-1.2771539171345898
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,1,2,1,2,1,0,0,0,0,0,3,3,4,4,6,4,12,0,0,0,0,7,4,6,8,5,29,25,0,14,51,5,11,158,0.7582182763112427,-1.4798912713771804,-1.0902283358920428,1.2806609044143094,0.231612554221733,0.5889199533301689,-0.1092182706947347,0.1884459888567227,0.8989358250505707,1.5795508154967648,0.0813276329229449,0.0291530087356703,0.9242474167237482,-0.936425326808312
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,2,0,0,0,0,3,1,2,4,0,2,14,8,0,0,0,10,6,6,9,6,29,93,0,11,46,2,13,233,0.9471745159736604,-0.7150912052775664,-1.1765514903000358,1.0170586150705485,-0.9835224072124782,1.0372791245301736,-0.3319031550588976,1.3839875964870234,0.8671427152402219,1.5596726854767613,1.2513576355310096,1.3268607813722115,1.4904393631822868,-0.0947743498213983
0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,11,9,0,1,4,5,9,6,1,29,59,0,45,36,0,9,100,-0.6247079369230824,1.5447373236290325,0.0292531664034513,-0.224270677554083,2.2263561123558677,-1.1372474975172573,-0.9627035650779312,0.0392778610966036,-0.7716075081039271,-0.747375542806854,-0.727438884524551,-0.7591537356740167,-0.8199715624656805,-1.3467652313134326
0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,4,0,11,11,10,0,0,2,3,8,6,1,29,52,0,36,45,0,9,29,-0.7111194851136119,1.3434376506571473,2.183717620495202,2.0253875873967053,2.0101134015380375,-0.7838609586404064,-1.0152842754807938,0.7663976003289122,-0.6333047253933993,-0.5504797020938148,-1.213669971786522,-1.2307284741197666,-0.6808344373833541,-0.6000449116838941
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,2,2,4,2,3,14,10,0,0,0,7,5,6,10,10,29,59,0,14,46,8,14,165,0.1040310533272983,-0.4074760642498855,-0.2962074485254473,1.2451862511859046,-0.9835224072124782,1.21541558402803,0.6485648631577062,1.9608908375833884,0.1951344531136882,0.6271244232104356,1.1095039349666098,1.0501958461570011,1.358629941929285,-0.9857226506289838
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,1,3,1,1,2,1,1,3,0,0,1,1,4,2,3,3,4,2,0,11,5,0,2,0,5,5,7,6,3,29,57,0,35,42,0,9,126,-1.0516867253612292,-1.6701775151945792,0.138063196776851,-0.8536220295197172,-0.9835224072124782,-0.6611556740941356,1.2440107275163264,-0.28681524818355,-0.4576987618481988,-1.1388508025774846,-0.3245814207140791,-0.3675128987243587,-1.0161661352498066,-0.5021029404444858
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,0,2,1,3,1,0,0,0,0,0,3,1,2,4,4,3,14,6,2,0,0,7,4,7,9,10,29,25,4,30,9,0,13,109,-1.006114863618715,-2.146880336358832,-1.7374854429139996,-1.0891177690700695,-0.66098578470904,-0.0896329079911486,-0.1521155677355438,-0.7104068024153483,-0.6116501462678064,-0.8021077382006838,-0.3788816290785972,-0.4203953295602558,0.3278052057390228,1.3700385520838192
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,2,0,0,6,4,3,3,2,4,4,2,14,6,5,0,0,7,6,7,6,6,29,85,0,16,35,0,13,163,1.2640275294072436,1.3434376506571473,-0.90760387981482,-0.8536220295197172,1.1478237683489436,-0.160963551806937,-0.58734801310047,0.3956239440791106,1.6489115921712865,-0.1098208848482169,0.4661183519724709,0.9747625770724748,0.5254653192890141,-0.6217857876931933
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,0,1,2,1,3,1,0,0,0,0,0,2,3,2,4,4,3,14,10,0,0,0,5,6,8,11,10,29,92,0,8,55,4,14,116,-1.134331739439114,0.8424975802867148,1.2209432440961518,-0.1285893087012916,0.231612554221733,-0.2404267666333017,-0.2640183926353368,1.6586606349529456,-0.9053369318642664,-0.4349818409477802,0.5374093935522237,0.4785678536973552,0.7729350298942363,-1.1526232596452994
0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,1,0,0,0,3,3,2,4,2,3,14,11,12,0,1,6,5,5,9,4,29,38,2,30,0,0,12,148,-0.1355066451481354,-0.086791204496679,0.459680708649977,-1.2317347602531687,-0.0180325662788089,1.075226246937438,1.5142665007870115,-0.8939714629822687,-0.5680654844654051,1.2309024212163846,0.761965463019692,0.7017305675962617,0.8973228023970242,1.4882855112482685
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,3,3,1,2,1,3,1,2,0,0,1,4,3,1,2,4,0,2,14,5,3,0,0,10,5,5,8,6,29,89,2,18,55,4,13,235,1.4613117573838816,-0.7150912052775664,-1.1765514903000358,0.6311004374467225,-0.1011117073061276,1.417276917948827,-0.5026013347009725,2.0439617092677387,1.519039218127974,1.6376768379671802,1.443560187898245,1.3894691551314076,1.3902518023004484,-0.3322405309283526
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,3,0,3,2,1,1,1,0,0,0,0,0,2,3,3,4,4,0,11,8,2,0,0,3,4,9,6,1,29,93,0,44,4,0,9,39,-1.006114863618715,0.5489538166046446,1.0487145557933408,-0.3660322314557613,-0.8802310671037482,-1.3205423863491603,-0.9591283233389326,-1.042290909961959,-0.5680654844654051,-1.0135485520990912,-1.186381808158132,-1.2042586529873378,-0.9135031257025488,1.01613039965501
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,13,3,0,0,4,5,7,5,1,29,38,6,6,22,0,9,68,0.018969268777702,1.3434376506571473,0.2463412581632292,-0.1765221534977852,0.0652432287974748,-0.6834227315313676,-0.6797999538684997,0.48318783165985,-0.2317858498509218,-0.5504797020938148,-0.727438884524551,-0.6770791732109831,-0.709149436539232,-1.233014987497491
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,0,2,1,1,1,0,0,0,0,0,2,3,3,4,4,0,11,0,0,0,0,3,4,9,6,1,29,93,0,19,4,8,9,39,-1.006114863618715,0.2358247375000559,1.0487145557933408,-0.3660322314557613,-0.8802310671037482,-1.3205423863491603,-0.9638971802666568,-1.042290909961959,-0.5680654844654051,-1.0135485520990912,-1.186381808158132,-1.2042586529873378,-0.9135031257025488,1.0657248037689764
