cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,3,0,3,3,3,4,0,0,11,12,0,0,1,6,6,5,5,3,29,3,2,8,18,4,8,151,0.483021,0.488789,0.692825,0.473202,0.551723,0.500059,0.918515,0.45883,0.5084,0.45017,0.705501,0.692256,0.312885,0.236785,16215.92
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,1,1,1,2,1,3,1,0,0,0,2,0,3,3,2,4,2,3,14,1,2,0,0,6,6,6,9,4,29,52,0,35,13,0,12,148,0.455585,0.737068,0.728827,0.229617,0.281143,0.636189,0.762925,0.37754,0.41471,0.58796,0.718299,0.714544,0.611431,0.377338,10936.81
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,0,0,11,9,6,0,1,6,6,5,5,3,29,52,0,8,18,0,8,151,0.512009,0.737068,0.692825,0.473202,0.551723,0.5805,0.926617,0.51256,0.52309,0.52221,0.705501,0.692256,0.333292,0.234612,11015.02
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,1,1,2,1,3,3,0,2,0,0,0,3,3,2,4,0,3,14,6,0,0,0,8,5,4,11,4,29,38,9,35,12,0,14,213,0.56955,0.488789,0.527991,0.222469,0.295397,0.889243,0.991866,0.2828,0.52728,0.72667,0.797841,0.798279,0.833874,0.384572,12979.7
0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,1,0,2,1,2,3,0,0,0,2,0,3,3,4,4,6,4,12,12,11,0,0,6,5,6,8,5,29,37,4,8,35,2,11,148,0.632041,0.785784,0.692825,0.564742,0.924177,0.662161,0.470084,0.61229,0.64873,0.77634,0.698978,0.692256,0.689974,0.233688,10456.61
0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,3,3,0,0,0,5,0,3,3,2,4,2,3,14,12,12,0,2,6,5,5,9,10,29,57,2,14,9,8,12,153,0.484469,0.785784,0.762059,0.452887,0.348388,0.755048,0.659806,0.34987,0.55855,0.69471,0.771508,0.758883,0.666708,0.283146,12892.29
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,3,1,1,1,1,2,1,3,2,2,0,0,1,4,3,1,2,1,6,2,14,5,3,0,2,14,3,4,7,6,29,96,2,19,55,0,16,199,0.960283,0.245921,0.041833,0.54456,0.491114,0.9374,0.608811,0.47669,0.97621,0.8351,0.511698,0.576121,0.919827,0.730178,10131.21
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,0,2,1,3,2,0,0,0,1,4,3,3,2,4,4,3,14,5,0,4,2,4,4,8,9,10,29,59,4,8,4,0,12,62,0.325401,0.827585,0.692825,0.373816,0.422268,0.419328,0.452548,0.31796,0.32128,0.44467,0.396226,0.387819,0.572812,0.237442,10232.39
0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,10,7,0,1,5,5,5,6,3,29,93,0,8,42,7,8,131,0.324129,0.555782,0.692825,0.284048,0.317541,0.477728,0.727649,0.7133,0.43111,0.43919,0.569745,0.55738,0.282249,0.232245,12165.91
0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,1,2,1,1,3,0,0,0,0,0,2,3,2,4,4,0,10,11,11,0,1,3,4,8,7,8,29,55,2,46,54,0,9,46,0.246454,0.827585,0.745801,0.886774,0.422268,0.284832,0.351749,0.74629,0.34365,0.45567,0.304315,0.301921,0.333292,0.29461,9672.89
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,1,2,0,11,1,0,0,1,3,4,9,6,1,29,52,0,1,36,5,9,23,0.376862,0.785784,0.54977,0.412789,0.643315,0.257876,0.303438,0.49462,0.34555,0.35944,0.24541,0.241676,0.318646,0.622672,11751.03
0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,1,1,1,2,1,1,2,0,1,0,0,0,3,3,3,4,2,0,11,11,12,0,1,4,4,7,5,1,29,92,2,22,54,0,8,58,0.490265,0.681761,0.54977,0.869299,0.836443,0.351223,0.364111,0.68308,0.40455,0.47779,0.307628,0.301921,0.318646,0.312243,9449.6
1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,1,1,3,1,0,2,1,2,3,0,0,1,1,0,3,1,4,4,0,4,12,8,10,0,1,5,4,7,12,5,29,83,0,29,36,0,17,126,0.465671,0.199504,0.592681,0.318422,0.577339,0.665049,0.513105,0.40028,0.56269,0.48889,0.457203,0.447145,0.858149,0.692903,8683.97
0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,1,3,0,0,0,1,4,3,3,3,4,4,0,11,5,10,0,0,3,4,9,6,1,29,59,0,30,4,0,9,39,0.312802,0.737068,0.711159,0.412789,0.302678,0.220686,0.289239,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.822751,16009.77
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,1,2,1,0,2,1,1,1,0,0,0,0,0,3,3,4,1,2,0,13,10,0,0,0,3,3,7,7,8,29,52,0,30,36,2,10,23,0.339557,0.827585,0.54977,0.412789,0.643315,0.352565,0.392657,0.45883,0.29269,0.36458,0.24541,0.241676,0.379109,0.820814,9197.57
0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,7,8,0,3,4,4,7,5,1,29,59,0,0,35,0,9,68,0.475784,0.785784,0.592681,0.614134,0.78323,0.3735,0.381883,0.36083,0.44352,0.45017,0.338312,0.366307,0.339244,0.411944,9517.22
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,2,1,1,0,2,3,2,0,0,0,0,0,3,3,2,3,0,2,14,6,0,0,0,10,6,4,7,6,29,34,2,19,35,5,14,244,0.899689,0.785784,0.484196,0.604408,0.858841,0.897744,0.647967,0.79284,0.94438,0.8351,0.933174,0.926619,0.851532,0.725902,11031.53
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,3,2,1,1,1,0,1,0,0,0,2,3,4,4,4,0,13,11,2,0,0,3,5,11,11,8,29,96,0,44,10,0,12,47,0.159394,0.827585,0.777587,0.195483,0.372405,0.217667,0.27377,0.33906,0.27393,0.37493,0.321076,0.314945,0.51666,0.233688,9132.81
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,1,1,3,1,3,2,0,1,0,1,4,3,1,2,4,0,2,14,5,5,0,0,8,4,5,7,6,29,89,2,19,55,0,13,217,0.870976,0.620805,0.230975,0.614134,0.635304,0.825632,0.538056,0.80058,0.90264,0.80218,0.550529,0.623714,0.804291,0.727943,13356.86
1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,1,3,1,1,2,1,3,3,0,1,0,0,0,3,3,2,4,2,3,14,6,5,0,4,5,5,6,9,4,29,93,0,11,42,0,12,131,0.34347,0.422197,0.65431,0.284048,0.302678,0.586787,0.614204,0.61795,0.46017,0.52221,0.550529,0.538473,0.598688,0.47056,14255.97
0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,0,0,2,1,1,1,0,1,0,2,0,2,3,2,6,4,0,10,12,2,0,0,3,3,8,7,1,29,55,2,30,35,2,10,88,0.29201,0.737068,0.634224,0.62377,0.281143,0.314937,0.413673,0.67263,0.38249,0.29595,0.228492,0.225288,0.363547,0.816621,12891.22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,2,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,14,0,0,0,6,7,7,6,3,29,113,0,8,6,0,10,148,0.436958,0.358319,0.745801,0.208655,0.281143,0.393798,0.555446,0.27797,0.5042,0.31003,0.678924,0.729856,0.333292,0.238018,9189.62
0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,3,3,2,1,0,0,0,2,2,2,4,0,2,14,11,10,0,0,10,5,5,6,6,29,93,2,19,3,0,13,233,0.907272,0.620805,0.336963,0.696873,0.281143,0.844563,0.533048,0.97123,0.93383,0.83814,0.832976,0.832658,0.810511,0.724273,10785.2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,2,0,2,3,4,4,3,0,13,6,5,0,0,2,4,11,10,8,29,59,0,19,4,0,12,30,0.154787,0.827585,0.711159,0.236924,0.281143,0.194777,0.280592,0.40028,0.2418,0.2123,0.185117,0.183224,0.40452,0.709673,11839.23
0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,2,1,3,2,2,0,0,1,4,3,1,2,4,0,2,14,5,7,0,0,8,5,6,7,6,29,0,4,30,35,0,13,222,0.824083,0.299102,0.201309,0.493605,0.794794,0.631275,0.439865,0.63475,0.79734,0.64056,0.6075,0.612906,0.73885,0.824682,9189.22
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,3,2,1,3,1,2,1,0,1,4,2,2,2,4,4,2,14,5,3,0,1,7,5,7,7,6,29,91,2,30,35,4,13,163,0.730887,0.488789,0.317666,0.309621,0.725503,0.531477,0.411161,0.67787,0.79047,0.60932,0.592525,0.579845,0.723122,0.814602,19874.49
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,1,1,2,1,3,2,0,0,0,0,0,3,3,2,4,2,3,14,6,2,0,4,6,5,6,8,4,29,52,0,19,44,0,13,153,0.559571,0.488789,0.57136,0.452887,0.281143,0.649955,0.74207,0.37754,0.5914,0.5,0.661688,0.648446,0.657761,0.714791,8852.14
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,1,1,3,0,1,2,1,1,1,0,0,0,0,0,2,1,3,4,0,0,11,8,6,1,1,6,6,5,4,1,29,55,0,8,50,0,8,148,0.630691,0.488789,0.57136,0.705434,0.752295,0.528547,0.41955,0.55421,0.66201,0.60401,0.644013,0.630853,0.348267,0.229389,9666.35
0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,1,3,0,1,0,2,0,3,1,2,4,2,0,1,1,10,0,1,7,5,6,4,7,2,55,0,28,54,0,7,163,0.45271,0.555782,0.215772,0.935299,0.281143,0.396327,0.390306,0.26847,0.39849,0.57172,0.4922,0.481306,0.243546,0.771557,9064.3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,1,2,1,1,2,0,0,0,0,0,3,3,3,4,0,0,11,7,0,0,5,7,6,5,5,3,29,49,0,46,8,4,8,208,0.563854,0.681761,0.57136,0.24439,0.422268,0.591342,0.912011,0.35533,0.55233,0.57172,0.797841,0.785706,0.327393,0.294603,24413.42
0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,3,1,3,1,0,2,1,3,3,0,0,0,0,0,3,2,2,4,4,3,14,9,7,2,0,6,7,9,9,10,29,93,4,4,29,0,13,148,0.364686,0.422197,0.57136,0.208655,0.439304,0.358222,0.390893,0.26847,0.38846,0.43919,0.644013,0.630853,0.617748,0.793097,9682.55
0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,3,1,1,2,1,1,2,0,1,0,1,4,2,3,3,4,2,0,11,5,10,0,1,4,5,7,5,1,29,38,4,11,22,0,9,68,0.497513,0.737068,0.54977,0.452887,0.499798,0.350956,0.363768,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.473833,9607.27
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,1,1,0,0,0,1,4,3,3,3,4,4,0,11,5,0,2,4,3,4,9,7,1,29,55,9,8,22,0,10,46,0.344779,0.827585,0.54977,0.50382,0.281143,0.28149,0.306262,0.41762,0.37065,0.38541,0.231253,0.241676,0.388569,0.229412,12481.92
0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,1,2,1,3,1,0,0,2,2,0,2,3,2,4,2,3,14,12,11,0,0,10,7,5,9,10,29,57,0,13,9,0,12,246,0.484469,0.827585,0.397983,0.383428,0.348388,0.755048,0.586385,0.34987,0.55855,0.70405,0.909611,0.901612,0.666708,0.832945,10444.35
0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,11,8,0,0,4,4,6,5,1,29,93,0,30,45,0,9,62,0.513457,0.681761,0.54977,0.594598,0.405415,0.416181,0.402349,0.62918,0.5063,0.37493,0.338312,0.331643,0.315758,0.810607,14409.83
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,3,1,2,0,0,0,0,3,3,2,4,0,2,14,6,0,0,0,6,5,6,8,6,29,55,7,14,55,0,13,156,0.784974,0.785784,0.777587,0.849584,0.281143,0.760445,0.429073,0.89618,0.7628,0.81255,0.802827,0.790803,0.830147,0.270136,9549.5
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,3,1,3,1,1,2,1,1,1,0,0,0,0,0,3,3,2,4,2,0,1,10,0,0,3,4,5,7,5,0,29,93,6,15,4,15,8,62,0.500412,0.620805,0.728827,0.373816,0.718531,0.362016,0.426778,0.25918,0.41471,0.51111,0.415029,0.40609,0.295948,0.189807,9564.6
0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,1,3,0,0,0,0,0,3,3,3,4,6,0,11,9,8,0,3,8,8,4,4,3,29,52,0,8,13,0,8,217,0.666359,0.620805,0.792378,0.24439,0.281143,0.67699,0.989424,0.41182,0.6932,0.56627,0.883714,0.925574,0.345247,0.237824,12485.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,2,1,3,1,0,0,0,3,0,2,3,2,4,0,3,14,1,0,0,0,8,4,5,10,10,29,7,4,19,9,0,14,222,0.465671,0.488789,0.174588,0.345595,0.340543,0.737461,0.541881,0.37194,0.44767,0.61984,0.588753,0.576121,0.768525,0.7152,8918.71
0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,1,1,1,2,1,1,3,0,1,3,0,0,3,3,3,4,4,0,11,11,14,0,1,3,4,9,7,1,60,55,2,1,22,0,10,46,0.344779,0.737068,0.54977,0.50382,0.281143,0.271144,0.302709,0.41762,0.37065,0.38541,0.231253,0.241676,0.388569,0.614223,9554.49
0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,2,1,1,2,1,3,2,0,1,0,0,0,3,3,2,4,4,3,14,7,8,0,1,4,4,8,9,10,29,89,2,14,4,0,13,62,0.360665,0.488789,0.440642,0.373816,0.422268,0.419901,0.399267,0.31796,0.32496,0.36974,0.294499,0.289207,0.608259,0.2836,12849.9
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,1,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,2,3,14,6,0,0,0,5,5,5,8,4,29,52,4,35,44,4,11,131,0.491714,0.785784,0.855403,0.336414,0.422268,0.648616,0.696612,0.53642,0.46853,0.64056,0.695685,0.682413,0.592264,0.384281,10619.07
0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,3,3,0,0,0,2,0,3,2,2,3,0,3,14,6,10,0,0,10,5,5,11,10,29,93,2,14,46,0,14,234,0.612965,0.358319,0.26357,0.761209,0.281143,0.829824,0.757347,0.82598,0.58325,0.79863,0.784967,0.772574,0.862949,0.285079,10128.69
